store,movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,category,purity,gross_weight,net_weight,stone_weight,fine_weight,value,gold_rate_used,created_at
STORE_1,44,STORE_1_V10043,2025-08-09,SALE,84,LBL00180,BRACELET,916,5.553,5.466,0.0,5.007,32401.25,5871.83,2025-08-09
STORE_1,45,STORE_1_V10044,2025-08-09,SALE,59,LBL00025,EARRING,916,16.313,15.942,0.006,14.603,87591.35,5809.49,2025-08-09
STORE_1,46,STORE_1_V10045,2025-08-09,SALE,103,LBL00153,CHAIN,916,47.048,46.675,0.0,42.754,260332.73,5529.74,2025-08-09
STORE_1,47,STORE_1_V10046,2025-08-09,SALE,87,LBL00189,EARRING,916,9.933,9.686,0.0,8.872,51696.85,5636.82,2025-08-09
STORE_1,48,STORE_1_V10047,2025-08-09,SALE,102,LBL00215,BANGLE,916,15.927,15.791,0.0,14.465,81585.11,5464.89,2025-08-09
STORE_1,49,STORE_1_V10048,2025-08-09,SALE,97,LBL00037,NECKLACE,585,58.993,58.738,0.011,34.362,211907.47,5538.64,2025-08-09
STORE_1,50,STORE_1_V10049,2025-08-09,SALE,18,LBL00011,BRACELET,916,26.083,26.014,0.038,23.829,141496.43,5337.79,2025-08-09
STORE_1,51,STORE_1_V10050,2025-08-10,SALE,1,LBL00002,RING,750,6.869,6.753,0.0,5.065,29999.01,5649.52,2025-08-10
STORE_1,52,STORE_1_V10051,2025-08-10,SALE,104,LBL00178,BRACELET,916,35.979,35.502,0.035,32.52,189908.08,5372.4,2025-08-10
STORE_1,53,STORE_1_V10052,2025-08-10,SALE,58,LBL00134,BANGLE,916,43.312,43.059,0.0,39.442,215016.98,5251.9,2025-08-10
STORE_1,54,STORE_1_V10053,2025-08-11,SALE,12,LBL00157,BRACELET,750,15.4,15.02,0.007,11.265,61567.22,5228.27,2025-08-11
STORE_1,55,STORE_1_V10054,2025-08-11,SALE,68,LBL00031,NECKLACE,916,41.561,40.975,0.036,37.533,233093.4,5769.21,2025-08-11
STORE_1,56,STORE_1_V10055,2025-08-11,SALE,60,LBL00057,PENDANT,585,10.717,10.253,0.0,5.998,35376.47,5363.51,2025-08-11
STORE_1,57,STORE_1_V10056,2025-08-11,SALE,109,LBL00176,BRACELET,585,31.047,30.466,0.025,17.823,106219.58,5339.23,2025-08-11
STORE_1,58,STORE_1_V10057,2025-08-11,SALE,83,LBL00014,BANGLE,916,16.007,15.782,0.0,14.456,86927.37,5464.02,2025-08-11
STORE_1,59,STORE_1_V10058,2025-08-11,SALE,59,LBL00195,CHAIN,750,51.892,51.856,0.0,38.892,228610.02,5350.76,2025-08-11
STORE_1,60,STORE_1_V10059,2025-08-11,SALE,66,LBL00125,BRACELET,916,30.207,30.129,0.0,27.598,164094.97,5648.79,2025-08-11
STORE_1,61,STORE_1_V10060,2025-08-11,SALE,96,LBL00051,PENDANT,916,5.647,5.238,0.005,4.798,26610.98,5303.75,2025-08-11
STORE_1,62,STORE_1_V10061,2025-08-11,SALE,95,LBL00061,EARRING,916,10.02,9.767,0.0,8.947,51391.11,5382.77,2025-08-11
STORE_1,63,STORE_1_V10062,2025-08-12,SALE,114,LBL00014,BANGLE,916,15.999,15.732,0.0,14.411,84683.46,5550.32,2025-08-12
STORE_1,64,STORE_1_V10063,2025-08-12,SALE,59,LBL00035,BANGLE,916,47.079,46.644,0.02,42.726,237227.59,5369.58,2025-08-12
STORE_1,65,STORE_1_V10064,2025-08-12,SALE,73,LBL00178,BRACELET,916,38.414,38.369,0.0,35.146,207412.72,5557.86,2025-08-12
STORE_1,66,STORE_1_V10065,2025-08-12,SALE,44,LBL00195,CHAIN,750,58.037,57.897,0.012,43.423,272645.96,5789.53,2025-08-12
STORE_1,67,STORE_1_V10066,2025-08-12,SALE,116,LBL00157,BRACELET,750,16.939,16.829,0.086,12.622,75073.59,5286.83,2025-08-12
STORE_1,68,STORE_1_V10067,2025-08-12,SALE,111,LBL00126,BANGLE,750,25.661,25.064,0.047,18.798,107384.7,5555.88,2025-08-12
STORE_1,69,STORE_1_V10068,2025-08-12,SALE,95,LBL00110,EARRING,750,14.609,14.084,0.0,10.563,66071.92,5639.32,2025-08-12
STORE_1,70,STORE_1_V10069,2025-08-12,SALE,20,LBL00152,PENDANT,916,9.312,8.763,0.0,8.027,47221.46,5256.62,2025-08-12
STORE_1,71,STORE_1_V10070,2025-08-12,SALE,99,LBL00188,BRACELET,916,23.656,23.349,0.027,21.388,131371.09,5567.68,2025-08-12
STORE_1,72,STORE_1_V10071,2025-08-13,SALE,64,LBL00116,CHAIN,750,47.445,47.293,0.075,35.47,216343.93,5720.61,2025-08-13
STORE_1,73,STORE_1_V10072,2025-08-13,SALE,17,LBL00056,EARRING,750,12.77,12.549,0.0,9.412,53172.78,5289.87,2025-08-13
STORE_1,74,STORE_1_V10073,2025-08-13,SALE,21,LBL00079,CHAIN,750,12.093,11.668,0.075,8.751,50005.97,5242.46,2025-08-13
STORE_1,75,STORE_1_V10074,2025-08-14,SALE,91,LBL00224,NECKLACE,750,63.895,63.646,0.013,47.734,279135.16,5728.29,2025-08-14
STORE_1,76,STORE_1_V10075,2025-08-14,SALE,10,LBL00161,RING,750,10.219,9.982,0.011,7.486,44745.26,5437.06,2025-08-14
STORE_1,77,STORE_1_V10076,2025-08-14,SALE,79,LBL00179,NECKLACE,916,18.253,17.923,0.0,16.417,96103.31,5282.89,2025-08-14
STORE_1,78,STORE_1_V10077,2025-08-14,SALE,120,LBL00189,EARRING,916,9.03,8.988,0.018,8.233,46410.6,5304.34,2025-08-14
STORE_1,79,STORE_1_V10078,2025-08-15,SALE,47,LBL00094,NECKLACE,916,61.221,61.108,0.07,55.975,346621.05,5625.94,2025-08-15
STORE_1,80,STORE_1_V10079,2025-08-15,SALE,43,LBL00036,CHAIN,916,29.547,29.396,0.0,26.927,169640.15,5752.23,2025-08-15
STORE_1,81,STORE_1_V10080,2025-08-16,SALE,96,LBL00193,EARRING,916,8.601,8.142,0.007,7.458,44054.28,5416.16,2025-08-16
STORE_1,82,STORE_1_V10081,2025-08-16,SALE,7,LBL00071,EARRING,916,9.164,9.117,0.009,8.351,51563.79,5583.54,2025-08-16
STORE_1,83,STORE_1_V10082,2025-08-16,SALE,91,LBL00121,BANGLE,585,46.12,45.796,0.09,26.791,158435.71,5548.16,2025-08-16
STORE_1,84,STORE_1_V10083,2025-08-16,SALE,89,LBL00173,BRACELET,916,17.834,17.347,0.0,15.89,95742.31,5857.04,2025-08-16
STORE_1,85,STORE_1_V10084,2025-08-16,SALE,115,LBL00101,NECKLACE,916,54.98,54.865,0.0,50.256,296948.88,5422.3,2025-08-16
STORE_1,86,STORE_1_V10085,2025-08-17,SALE,112,LBL00039,PENDANT,916,1.297,1.166,0.0,1.068,6789.33,5918.25,2025-08-17
STORE_1,87,STORE_1_V10086,2025-08-17,SALE,61,LBL00034,BANGLE,750,34.41,34.195,0.037,25.646,140178.02,5240.36,2025-08-17
STORE_1,88,STORE_1_V10087,2025-08-17,SALE,112,LBL00006,NECKLACE,750,5.556,5.073,0.064,3.805,23101.09,5519.36,2025-08-17
STORE_1,89,STORE_1_V10088,2025-08-17,SALE,101,LBL00166,CHAIN,916,21.401,21.198,0.067,19.417,117963.63,5604.07,2025-08-17
STORE_1,90,STORE_1_V10089,2025-08-17,SALE,39,LBL00118,EARRING,750,11.419,11.074,0.003,8.306,48063.22,5410.91,2025-08-17
STORE_1,91,STORE_1_V10090,2025-08-17,SALE,37,LBL00249,BANGLE,916,16.185,15.721,0.0,14.4,87205.84,5428.33,2025-08-17
STORE_1,92,STORE_1_V10091,2025-08-17,SALE,119,LBL00159,EARRING,750,2.65,2.545,0.029,1.909,12912.62,5920.84,2025-08-17
STORE_1,93,STORE_1_V10092,2025-08-17,SALE,116,LBL00178,BRACELET,916,41.899,41.496,0.0,38.01,225867.83,5308.6,2025-08-17
STORE_1,94,STORE_1_V10093,2025-08-17,SALE,17,LBL00148,CHAIN,750,57.52,57.25,0.004,42.938,247350.4,5627.18,2025-08-17
STORE_1,95,STORE_1_V10094,2025-08-18,SALE,19,LBL00089,PENDANT,916,1.879,1.649,0.098,1.51,10208.06,5606.55,2025-08-18
STORE_1,96,STORE_1_V10095,2025-08-18,SALE,52,LBL00007,PENDANT,916,3.756,3.197,0.0,2.928,17855.09,5888.39,2025-08-18
STORE_1,97,STORE_1_V10096,2025-08-18,SALE,95,LBL00249,BANGLE,916,15.752,15.42,0.033,14.125,86876.58,5729.4,2025-08-18
STORE_1,98,STORE_1_V10097,2025-08-18,SALE,97,LBL00075,RING,916,2.293,1.704,0.067,1.561,10893.86,5796.7,2025-08-18
STORE_1,99,STORE_1_V10098,2025-08-18,SALE,57,LBL00237,BRACELET,750,24.583,24.373,0.0,18.28,110919.65,5868.62,2025-08-18
STORE_1,100,STORE_1_V10099,2025-08-18,SALE,15,LBL00142,EARRING,916,9.512,9.32,0.031,8.537,48977.18,5382.56,2025-08-18
STORE_1,101,STORE_1_V10100,2025-08-18,SALE,8,LBL00084,RING,750,6.137,5.768,0.0,4.326,25935.46,5383.83,2025-08-18
STORE_1,102,STORE_1_V10101,2025-08-19,SALE,3,LBL00051,PENDANT,916,5.542,5.483,0.034,5.022,33678.23,5909.7,2025-08-19
STORE_1,103,STORE_1_V10102,2025-08-19,SALE,25,LBL00101,NECKLACE,916,49.194,48.895,0.061,44.788,294431.44,5899.53,2025-08-19
STORE_1,104,STORE_1_V10103,2025-08-19,SALE,51,LBL00093,EARRING,750,13.139,13.042,0.018,9.781,56586.25,5491.57,2025-08-19
STORE_1,105,STORE_1_V10104,2025-08-19,SALE,40,LBL00090,BANGLE,916,32.455,31.868,0.009,29.191,178654.07,5745.42,2025-08-19
STORE_1,106,STORE_1_V10105,2025-08-19,SALE,103,LBL00107,NECKLACE,750,13.882,13.611,0.0,10.208,64188.36,5918.81,2025-08-19
STORE_1,107,STORE_1_V10106,2025-08-19,SALE,54,LBL00230,RING,585,4.365,4.273,0.06,2.5,14889.52,5327.7,2025-08-19
STORE_1,108,STORE_1_V10107,2025-08-20,SALE,9,LBL00086,RING,916,8.578,8.017,0.076,7.344,42343.78,5288.24,2025-08-20
STORE_1,109,STORE_1_V10108,2025-08-20,SALE,35,LBL00235,EARRING,916,3.002,2.747,0.046,2.516,16437.27,5631.06,2025-08-20
STORE_1,110,STORE_1_V10109,2025-08-20,SALE,24,LBL00052,PENDANT,916,8.282,7.781,0.011,7.127,41462.5,5255.2,2025-08-20
STORE_1,111,STORE_1_V10110,2025-08-20,SALE,75,LBL00214,BRACELET,916,28.041,27.852,0.074,25.512,152124.56,5385.53,2025-08-20
STORE_1,112,STORE_1_V10111,2025-08-20,SALE,34,LBL00040,BANGLE,916,35.747,35.56,0.006,32.573,194849.44,5701.13,2025-08-20
STORE_1,113,STORE_1_V10112,2025-08-20,SALE,63,LBL00046,RING,916,7.519,6.974,0.0,6.388,39425.35,5771.77,2025-08-20
STORE_1,114,STORE_1_V10113,2025-08-20,SALE,9,LBL00249,BANGLE,916,16.049,15.686,0.012,14.368,89704.19,5629.39,2025-08-20
STORE_1,115,STORE_1_V10114,2025-08-20,SALE,88,LBL00161,RING,750,10.253,9.962,0.0,7.471,43885.61,5749.06,2025-08-20
STORE_1,116,STORE_1_V10115,2025-08-20,SALE,21,LBL00067,PENDANT,585,5.789,5.436,0.0,3.18,19236.99,5853.0,2025-08-20
STORE_1,117,STORE_1_V10116,2025-08-20,SALE,7,LBL00042,RING,585,8.22,8.049,0.032,4.709,28992.43,5907.94,2025-08-20
STORE_1,118,STORE_1_V10117,2025-08-20,SALE,68,LBL00075,RING,916,2.002,1.615,0.0,1.479,8865.51,5773.01,2025-08-20
STORE_1,119,STORE_1_V10118,2025-08-20,SALE,77,LBL00025,EARRING,916,13.814,13.36,0.032,12.238,74161.65,5451.09,2025-08-20
STORE_1,120,STORE_1_V10119,2025-08-21,SALE,88,LBL00070,NECKLACE,916,56.513,56.091,0.002,51.379,319445.64,5639.73,2025-08-21
STORE_1,121,STORE_1_V10120,2025-08-21,SALE,18,LBL00004,RING,916,1.046,0.73,0.016,0.669,4346.51,5519.58,2025-08-21
STORE_1,122,STORE_1_V10121,2025-08-21,SALE,14,LBL00042,RING,585,7.989,7.85,0.022,4.592,27641.89,5359.72,2025-08-21
STORE_1,123,STORE_1_V10122,2025-08-21,SALE,89,LBL00158,NECKLACE,916,51.233,50.732,0.085,46.471,291805.71,5734.47,2025-08-21
STORE_1,124,STORE_1_V10123,2025-08-21,SALE,15,LBL00206,EARRING,916,7.385,7.129,0.0,6.53,35486.96,5318.83,2025-08-21
STORE_1,125,STORE_1_V10124,2025-08-21,SALE,40,LBL00090,BANGLE,916,30.351,29.933,0.0,27.419,173525.63,5861.15,2025-08-21
STORE_1,126,STORE_1_V10125,2025-08-21,SALE,44,LBL00196,PENDANT,916,9.425,9.313,0.001,8.531,51650.59,5807.42,2025-08-21
STORE_1,127,STORE_1_V10126,2025-08-21,SALE,89,LBL00220,BANGLE,916,42.82,42.726,0.0,39.137,235209.11,5375.04,2025-08-21
STORE_1,128,STORE_1_V10127,2025-08-22,SALE,98,LBL00177,PENDANT,916,8.396,7.923,0.0,7.257,42982.65,5571.24,2025-08-22
STORE_1,129,STORE_1_V10128,2025-08-22,SALE,14,LBL00051,PENDANT,916,5.041,5.012,0.059,4.591,29242.58,5560.39,2025-08-22
STORE_1,130,STORE_1_V10129,2025-08-22,SALE,9,LBL00012,NECKLACE,916,54.456,54.268,0.0,49.709,319743.67,5784.4,2025-08-22
STORE_1,131,STORE_1_V10130,2025-08-22,SALE,76,LBL00053,CHAIN,916,23.752,23.21,0.0,21.26,115382.2,5245.92,2025-08-22
STORE_1,132,STORE_1_V10131,2025-08-22,SALE,36,LBL00192,RING,916,5.543,4.973,0.007,4.555,29297.34,5836.42,2025-08-22
STORE_1,133,STORE_1_V10132,2025-08-22,SALE,31,LBL00157,BRACELET,750,19.105,18.797,0.0,14.098,81190.7,5638.37,2025-08-22
STORE_1,134,STORE_1_V10133,2025-08-22,SALE,92,LBL00056,EARRING,750,13.397,13.274,0.003,9.955,58599.29,5764.12,2025-08-22
STORE_1,135,STORE_1_V10134,2025-08-22,SALE,13,LBL00186,BANGLE,916,16.768,16.213,0.085,14.851,91334.12,5564.42,2025-08-22
STORE_1,136,STORE_1_V10135,2025-08-22,SALE,57,LBL00048,RING,916,4.995,4.588,0.0,4.203,24361.66,5478.7,2025-08-22
STORE_1,137,STORE_1_V10136,2025-08-22,SALE,66,LBL00055,RING,916,3.228,3.084,0.0,2.825,16420.61,5449.71,2025-08-22
STORE_1,138,STORE_1_V10137,2025-08-22,SALE,18,LBL00134,BANGLE,916,43.863,43.56,0.014,39.901,229986.0,5623.35,2025-08-22
STORE_1,139,STORE_1_V10138,2025-08-23,SALE,15,LBL00127,BRACELET,916,9.801,9.564,0.03,8.761,53794.61,5448.08,2025-08-23
STORE_1,140,STORE_1_V10139,2025-08-23,SALE,29,LBL00114,BANGLE,585,46.385,46.048,0.02,26.938,165039.08,5530.99,2025-08-23
STORE_1,141,STORE_1_V10140,2025-08-23,SALE,108,LBL00230,RING,585,4.553,4.07,0.004,2.381,15179.03,5939.09,2025-08-23
STORE_1,142,STORE_1_V10141,2025-08-23,SALE,51,LBL00027,PENDANT,916,8.967,8.699,0.0,7.968,47809.7,5507.29,2025-08-23
STORE_1,143,STORE_1_V10142,2025-08-23,SALE,95,LBL00027,PENDANT,916,8.035,7.479,0.0,6.851,42758.89,5922.27,2025-08-23
STORE_1,144,STORE_1_V10143,2025-08-23,SALE,109,LBL00153,CHAIN,916,55.83,55.236,0.0,50.596,299284.15,5528.66,2025-08-23
STORE_1,145,STORE_1_V10144,2025-08-23,SALE,92,LBL00196,PENDANT,916,10.824,10.362,0.027,9.492,59996.02,5789.49,2025-08-23
STORE_1,146,STORE_1_V10145,2025-08-23,SALE,46,LBL00103,EARRING,585,3.679,3.388,0.095,1.982,14016.7,5931.08,2025-08-23
STORE_1,147,STORE_1_V10146,2025-08-23,SALE,99,LBL00038,CHAIN,916,39.182,38.904,0.0,35.636,215342.17,5580.55,2025-08-23
STORE_1,148,STORE_1_V10147,2025-08-23,SALE,4,LBL00035,BANGLE,916,49.796,49.727,0.0,45.55,259986.75,5581.17,2025-08-23
STORE_1,149,STORE_1_V10148,2025-08-24,SALE,78,LBL00098,BANGLE,916,37.8,37.389,0.0,34.248,212854.26,5670.61,2025-08-24
STORE_1,150,STORE_1_V10149,2025-08-24,SALE,97,LBL00170,BANGLE,916,25.795,25.478,0.04,23.338,136713.53,5369.38,2025-08-24
STORE_1,151,STORE_1_V10150,2025-08-24,SALE,65,LBL00126,BANGLE,750,27.76,27.596,0.016,20.697,118908.84,5611.48,2025-08-24
STORE_1,152,STORE_1_V10151,2025-08-24,SALE,5,LBL00196,PENDANT,916,10.149,9.554,0.0,8.751,50440.83,5449.91,2025-08-24
STORE_1,153,STORE_1_V10152,2025-08-24,SALE,5,LBL00118,EARRING,750,10.693,10.664,0.066,7.998,52252.88,5782.26,2025-08-24
STORE_1,154,STORE_1_V10153,2025-08-24,SALE,63,LBL00043,PENDANT,916,11.424,11.16,0.014,10.223,58951.0,5573.53,2025-08-24
STORE_1,155,STORE_1_V10154,2025-08-25,SALE,71,LBL00169,RING,916,7.315,6.901,0.047,6.321,37540.67,5627.01,2025-08-25
STORE_1,156,STORE_1_V10155,2025-08-25,SALE,51,LBL00015,NECKLACE,916,31.504,31.339,0.097,28.707,173103.11,5666.11,2025-08-25
STORE_1,157,STORE_1_V10156,2025-08-25,SALE,42,LBL00073,BRACELET,585,6.884,6.838,0.005,4.0,24647.17,5823.41,2025-08-25
STORE_1,158,STORE_1_V10157,2025-08-25,SALE,75,LBL00190,BRACELET,750,26.224,26.198,0.008,19.648,121749.18,5531.13,2025-08-25
STORE_1,159,STORE_1_V10158,2025-08-25,SALE,45,LBL00106,EARRING,916,9.535,9.492,0.0,8.695,53380.36,5688.38,2025-08-25
STORE_1,160,STORE_1_V10159,2025-08-25,SALE,89,LBL00234,CHAIN,585,28.738,28.689,0.002,16.783,96384.16,5346.39,2025-08-25
STORE_1,161,STORE_1_V10160,2025-08-25,SALE,59,LBL00010,EARRING,916,15.165,14.767,0.028,13.527,83521.67,5869.51,2025-08-25
STORE_1,162,STORE_1_V10161,2025-08-25,SALE,61,LBL00179,NECKLACE,916,19.078,18.721,0.008,17.148,101795.3,5504.07,2025-08-25
STORE_1,163,STORE_1_V10162,2025-08-25,SALE,63,LBL00207,BRACELET,916,35.473,35.404,0.0,32.43,198579.55,5584.48,2025-08-25
STORE_1,164,STORE_1_V10163,2025-08-25,SALE,22,LBL00087,RING,916,1.244,0.871,0.019,0.798,4927.63,5369.26,2025-08-25
STORE_1,165,STORE_1_V10164,2025-08-25,SALE,101,LBL00250,CHAIN,916,23.322,23.268,0.021,21.313,121455.29,5414.59,2025-08-25
STORE_1,166,STORE_1_V10165,2025-08-25,SALE,52,LBL00147,NECKLACE,916,10.103,9.618,0.074,8.81,52588.62,5290.75,2025-08-25
STORE_1,167,STORE_1_V10166,2025-08-26,SALE,44,LBL00152,PENDANT,916,8.966,8.795,0.08,8.056,47867.06,5564.82,2025-08-26
STORE_1,168,STORE_1_V10167,2025-08-26,SALE,10,LBL00204,BRACELET,916,4.869,4.475,0.01,4.099,24371.4,5439.43,2025-08-26
STORE_1,169,STORE_1_V10168,2025-08-26,SALE,26,LBL00081,NECKLACE,916,24.131,23.877,0.012,21.871,133236.16,5549.06,2025-08-26
STORE_1,170,STORE_1_V10169,2025-08-26,SALE,113,LBL00047,CHAIN,585,52.846,52.825,0.086,30.903,182698.02,5637.44,2025-08-26
STORE_1,171,STORE_1_V10170,2025-08-27,SALE,120,LBL00069,EARRING,750,8.311,7.925,0.085,5.944,40147.61,5873.39,2025-08-27
STORE_1,172,STORE_1_V10171,2025-08-27,SALE,81,LBL00187,CHAIN,916,24.989,24.944,0.0,22.849,126068.54,5330.64,2025-08-27
STORE_1,173,STORE_1_V10172,2025-08-27,SALE,98,LBL00176,BRACELET,585,30.669,30.482,0.021,17.832,116025.73,5840.03,2025-08-27
STORE_1,174,STORE_1_V10173,2025-08-27,SALE,27,LBL00163,BANGLE,750,14.848,14.339,0.016,10.754,64188.64,5686.92,2025-08-27
STORE_1,175,STORE_1_V10174,2025-08-27,SALE,31,LBL00154,EARRING,916,11.52,11.271,0.0,10.324,59546.16,5244.81,2025-08-27
STORE_1,176,STORE_1_V10175,2025-08-27,SALE,60,LBL00080,RING,750,2.678,2.382,0.021,1.787,11231.09,5872.54,2025-08-27
STORE_1,177,STORE_1_V10176,2025-08-27,SALE,18,LBL00070,NECKLACE,916,58.819,58.792,0.013,53.853,318682.51,5350.83,2025-08-27
STORE_1,178,STORE_1_V10177,2025-08-27,SALE,93,LBL00247,PENDANT,916,11.635,11.338,0.0,10.386,64055.21,5866.0,2025-08-27
