store,movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,category,purity,gross_weight,net_weight,stone_weight,fine_weight,value,gold_rate_used,created_at
STORE_2,61,STORE_2_V10060,2025-08-13,SALE,10,LBL00020,BANGLE,916,18.716,18.133,0.0,16.61,101080.99,5704.41,2025-08-13
STORE_2,62,STORE_2_V10061,2025-08-13,SALE,25,LBL00099,BRACELET,916,42.196,41.898,0.004,38.379,232565.24,5647.22,2025-08-13
STORE_2,63,STORE_2_V10062,2025-08-13,SALE,41,LBL00220,BANGLE,916,46.168,45.709,0.014,41.869,263570.29,5693.53,2025-08-13
STORE_2,64,STORE_2_V10063,2025-08-13,SALE,118,LBL00028,EARRING,916,16.283,16.196,0.008,14.836,89191.36,5548.49,2025-08-13
STORE_2,65,STORE_2_V10064,2025-08-13,SALE,100,LBL00052,PENDANT,916,8.156,7.91,0.0,7.246,40674.25,5342.4,2025-08-13
STORE_2,66,STORE_2_V10065,2025-08-14,SALE,60,LBL00038,CHAIN,916,34.624,34.097,0.0,31.233,190247.86,5864.28,2025-08-14
STORE_2,67,STORE_2_V10066,2025-08-14,SALE,61,LBL00008,BANGLE,916,6.215,5.814,0.018,5.326,30670.71,5309.6,2025-08-14
STORE_2,68,STORE_2_V10067,2025-08-14,SALE,56,LBL00091,RING,585,9.603,9.468,0.025,5.539,32111.46,5588.17,2025-08-14
STORE_2,69,STORE_2_V10068,2025-08-15,SALE,13,LBL00095,CHAIN,585,15.314,15.275,0.037,8.936,52385.54,5527.15,2025-08-15
STORE_2,70,STORE_2_V10069,2025-08-15,SALE,23,LBL00104,EARRING,916,14.116,13.756,0.061,12.6,73602.18,5595.81,2025-08-15
STORE_2,71,STORE_2_V10070,2025-08-15,SALE,83,LBL00013,RING,750,9.959,9.802,0.0,7.351,39600.08,5262.99,2025-08-15
STORE_2,72,STORE_2_V10071,2025-08-15,SALE,31,LBL00069,EARRING,750,9.002,8.953,0.0,6.715,42860.63,5856.06,2025-08-15
STORE_2,73,STORE_2_V10072,2025-08-15,SALE,51,LBL00104,EARRING,916,14.339,14.097,0.0,12.913,79130.56,5853.86,2025-08-15
STORE_2,74,STORE_2_V10073,2025-08-15,SALE,22,LBL00053,CHAIN,916,23.936,23.462,0.013,21.491,129340.58,5729.69,2025-08-15
STORE_2,75,STORE_2_V10074,2025-08-16,SALE,24,LBL00025,EARRING,916,15.815,15.508,0.048,14.205,86599.22,5443.31,2025-08-16
STORE_2,76,STORE_2_V10075,2025-08-16,SALE,22,LBL00062,BANGLE,916,33.233,33.037,0.0,30.262,176136.98,5462.49,2025-08-16
STORE_2,77,STORE_2_V10076,2025-08-17,SALE,61,LBL00171,EARRING,750,2.103,1.841,0.0,1.381,7683.31,5413.64,2025-08-17
STORE_2,78,STORE_2_V10077,2025-08-17,SALE,98,LBL00174,NECKLACE,916,41.219,40.706,0.035,37.287,212152.06,5563.79,2025-08-17
STORE_2,79,STORE_2_V10078,2025-08-18,SALE,15,LBL00121,BANGLE,585,40.852,40.815,0.0,23.877,156333.32,5933.15,2025-08-18
STORE_2,80,STORE_2_V10079,2025-08-18,SALE,65,LBL00135,PENDANT,916,10.507,10.398,0.0,9.525,55513.61,5296.49,2025-08-18
STORE_2,81,STORE_2_V10080,2025-08-18,SALE,58,LBL00086,RING,916,7.883,7.584,0.02,6.947,40455.91,5409.0,2025-08-18
STORE_2,82,STORE_2_V10081,2025-08-18,SALE,59,LBL00094,NECKLACE,916,51.369,51.351,0.006,47.038,275535.86,5463.62,2025-08-18
STORE_2,83,STORE_2_V10082,2025-08-18,SALE,110,LBL00170,BANGLE,916,25.659,25.139,0.048,23.027,134454.65,5418.01,2025-08-18
STORE_2,84,STORE_2_V10083,2025-08-19,SALE,53,LBL00038,CHAIN,916,36.949,36.434,0.0,33.374,188733.52,5247.1,2025-08-19
STORE_2,85,STORE_2_V10084,2025-08-19,SALE,56,LBL00179,NECKLACE,916,17.82,17.598,0.0,16.12,103219.39,5907.69,2025-08-19
STORE_2,86,STORE_2_V10085,2025-08-20,SALE,81,LBL00225,BANGLE,916,34.952,34.542,0.049,31.64,192815.42,5851.41,2025-08-20
STORE_2,87,STORE_2_V10086,2025-08-20,SALE,87,LBL00234,CHAIN,585,27.176,26.96,0.008,15.772,97635.58,5523.37,2025-08-20
STORE_2,88,STORE_2_V10087,2025-08-20,SALE,25,LBL00080,RING,750,2.736,2.702,0.07,2.026,13225.13,5821.43,2025-08-20
STORE_2,89,STORE_2_V10088,2025-08-20,SALE,59,LBL00204,BRACELET,916,4.326,3.982,0.006,3.648,23188.43,5918.17,2025-08-20
STORE_2,90,STORE_2_V10089,2025-08-20,SALE,19,LBL00176,BRACELET,585,29.163,28.878,0.0,16.894,98728.99,5432.19,2025-08-20
STORE_2,91,STORE_2_V10090,2025-08-20,SALE,39,LBL00042,RING,585,7.741,7.444,0.0,4.355,23352.89,5236.15,2025-08-20
STORE_2,92,STORE_2_V10091,2025-08-20,SALE,106,LBL00073,BRACELET,585,6.868,6.508,0.0,3.807,21004.72,5228.64,2025-08-20
STORE_2,93,STORE_2_V10092,2025-08-20,SALE,1,LBL00214,BRACELET,916,31.456,31.417,0.0,28.778,172734.51,5427.53,2025-08-20
STORE_2,94,STORE_2_V10093,2025-08-20,SALE,99,LBL00171,EARRING,750,2.339,1.998,0.0,1.498,8724.39,5326.99,2025-08-20
STORE_2,95,STORE_2_V10094,2025-08-21,SALE,118,LBL00150,CHAIN,916,16.531,16.473,0.0,15.089,92894.57,5892.05,2025-08-21
STORE_2,96,STORE_2_V10095,2025-08-21,SALE,82,LBL00174,NECKLACE,916,38.66,38.422,0.048,35.195,195679.73,5295.17,2025-08-21
STORE_2,97,STORE_2_V10096,2025-08-21,SALE,77,LBL00078,PENDANT,916,10.606,10.413,0.044,9.538,62075.01,5851.29,2025-08-21
STORE_2,98,STORE_2_V10097,2025-08-21,SALE,88,LBL00036,CHAIN,916,29.123,28.66,0.003,26.253,155015.74,5621.31,2025-08-21
STORE_2,99,STORE_2_V10098,2025-08-21,SALE,39,LBL00022,RING,750,4.322,3.978,0.027,2.984,18562.38,5493.82,2025-08-21
STORE_2,100,STORE_2_V10099,2025-08-21,SALE,13,LBL00112,RING,916,5.81,5.718,0.035,5.238,32370.01,5585.23,2025-08-21
STORE_2,101,STORE_2_V10100,2025-08-21,SALE,60,LBL00092,EARRING,916,11.247,11.028,0.021,10.102,57330.36,5518.33,2025-08-21
STORE_2,102,STORE_2_V10101,2025-08-21,SALE,4,LBL00144,EARRING,916,8.243,7.668,0.004,7.024,41606.78,5325.52,2025-08-21
STORE_2,103,STORE_2_V10102,2025-08-21,SALE,32,LBL00202,CHAIN,585,41.175,40.823,0.003,23.881,144362.44,5613.44,2025-08-21
STORE_2,104,STORE_2_V10103,2025-08-21,SALE,7,LBL00076,PENDANT,916,10.674,10.218,0.006,9.36,57019.23,5704.11,2025-08-21
STORE_2,105,STORE_2_V10104,2025-08-21,SALE,112,LBL00196,PENDANT,916,10.648,10.332,0.0,9.464,57360.08,5418.18,2025-08-21
STORE_2,106,STORE_2_V10105,2025-08-21,SALE,43,LBL00028,EARRING,916,14.758,14.397,0.011,13.188,83611.11,5718.77,2025-08-21
STORE_2,107,STORE_2_V10106,2025-08-22,SALE,75,LBL00190,BRACELET,750,24.905,24.497,0.0,18.373,110613.36,5594.13,2025-08-22
STORE_2,108,STORE_2_V10107,2025-08-22,SALE,64,LBL00248,EARRING,750,8.013,7.923,0.0,5.942,36216.84,5447.29,2025-08-22
STORE_2,109,STORE_2_V10108,2025-08-22,SALE,104,LBL00002,RING,750,6.771,6.475,0.0,4.856,27412.19,5225.03,2025-08-22
STORE_2,110,STORE_2_V10109,2025-08-22,SALE,67,LBL00031,NECKLACE,916,41.727,41.66,0.0,38.161,214184.61,5242.63,2025-08-22
STORE_2,111,STORE_2_V10110,2025-08-23,SALE,119,LBL00015,NECKLACE,916,32.932,32.85,0.024,30.091,168555.54,5356.59,2025-08-23
STORE_2,112,STORE_2_V10111,2025-08-23,SALE,70,LBL00218,BRACELET,916,18.141,17.977,0.068,16.467,105035.16,5839.41,2025-08-23
STORE_2,113,STORE_2_V10112,2025-08-23,SALE,19,LBL00111,NECKLACE,916,76.27,75.885,0.0,69.511,417838.11,5757.39,2025-08-23
STORE_2,114,STORE_2_V10113,2025-08-23,SALE,95,LBL00131,NECKLACE,585,10.642,10.219,0.0,5.978,35292.07,5432.38,2025-08-23
STORE_2,115,STORE_2_V10114,2025-08-23,SALE,76,LBL00246,RING,916,6.692,6.391,0.008,5.854,34657.04,5723.82,2025-08-23
STORE_2,116,STORE_2_V10115,2025-08-23,SALE,105,LBL00107,NECKLACE,750,14.605,14.344,0.0,10.758,60502.23,5310.89,2025-08-23
STORE_2,117,STORE_2_V10116,2025-08-23,SALE,39,LBL00149,CHAIN,750,17.893,17.863,0.044,13.397,83723.59,5874.3,2025-08-23
STORE_2,118,STORE_2_V10117,2025-08-23,SALE,60,LBL00036,CHAIN,916,33.741,33.21,0.014,30.42,190563.89,5926.95,2025-08-23
STORE_2,119,STORE_2_V10118,2025-08-23,SALE,111,LBL00220,BANGLE,916,46.857,46.55,0.018,42.64,256099.1,5600.41,2025-08-23
STORE_2,120,STORE_2_V10119,2025-08-23,SALE,84,LBL00045,CHAIN,916,34.882,34.783,0.034,31.861,201309.65,5736.36,2025-08-23
STORE_2,121,STORE_2_V10120,2025-08-23,SALE,101,LBL00072,BANGLE,585,2.515,2.055,0.018,1.202,7267.91,5273.77,2025-08-23
STORE_2,122,STORE_2_V10121,2025-08-23,SALE,49,LBL00124,RING,750,6.66,6.082,0.066,4.561,29598.31,5636.87,2025-08-23
STORE_2,123,STORE_2_V10122,2025-08-24,SALE,17,LBL00067,PENDANT,585,5.899,5.477,0.096,3.204,20412.06,5473.89,2025-08-24
STORE_2,124,STORE_2_V10123,2025-08-24,SALE,9,LBL00104,EARRING,916,14.087,14.05,0.0,12.87,78499.06,5700.66,2025-08-24
STORE_2,125,STORE_2_V10124,2025-08-24,SALE,61,LBL00174,NECKLACE,916,38.175,37.974,0.0,34.784,220681.74,5803.12,2025-08-24
STORE_2,126,STORE_2_V10125,2025-08-24,SALE,14,LBL00061,EARRING,916,10.933,10.392,0.0,9.519,58493.31,5499.62,2025-08-24
STORE_2,127,STORE_2_V10126,2025-08-24,SALE,9,LBL00237,BRACELET,750,25.18,25.133,0.002,18.85,112933.25,5830.46,2025-08-24
STORE_2,128,STORE_2_V10127,2025-08-24,SALE,48,LBL00196,PENDANT,916,9.214,8.846,0.0,8.103,48171.14,5454.63,2025-08-24
STORE_2,129,STORE_2_V10128,2025-08-24,SALE,18,LBL00097,RING,916,2.763,2.17,0.056,1.988,12242.6,5364.94,2025-08-24
STORE_2,130,STORE_2_V10129,2025-08-24,SALE,37,LBL00174,NECKLACE,916,37.493,37.35,0.0,34.213,210669.61,5602.9,2025-08-24
STORE_2,131,STORE_2_V10130,2025-08-24,SALE,75,LBL00023,EARRING,916,2.931,2.907,0.0,2.663,17146.32,5804.16,2025-08-24
STORE_2,132,STORE_2_V10131,2025-08-24,SALE,100,LBL00093,EARRING,750,13.547,13.296,0.086,9.972,60634.76,5468.61,2025-08-24
STORE_2,133,STORE_2_V10132,2025-08-24,SALE,117,LBL00246,RING,916,6.863,6.423,0.05,5.883,37627.81,5820.17,2025-08-24
STORE_2,134,STORE_2_V10133,2025-08-24,SALE,65,LBL00122,RING,916,10.028,9.81,0.09,8.986,59036.99,5835.2,2025-08-24
STORE_2,135,STORE_2_V10134,2025-08-25,SALE,81,LBL00110,EARRING,750,14.475,14.243,0.0,10.682,60857.75,5315.94,2025-08-25
STORE_2,136,STORE_2_V10135,2025-08-25,SALE,16,LBL00026,EARRING,916,1.766,1.462,0.0,1.339,7623.19,5461.61,2025-08-25
STORE_2,137,STORE_2_V10136,2025-08-25,SALE,38,LBL00241,NECKLACE,585,55.803,55.249,0.008,32.321,196266.29,5480.9,2025-08-25
STORE_2,138,STORE_2_V10137,2025-08-25,SALE,37,LBL00041,RING,916,9.621,9.567,0.024,8.763,53368.35,5595.2,2025-08-25
STORE_2,139,STORE_2_V10138,2025-08-25,SALE,52,LBL00080,RING,750,2.621,2.246,0.07,1.684,10581.76,5304.28,2025-08-25
STORE_2,140,STORE_2_V10139,2025-08-25,SALE,34,LBL00235,EARRING,916,3.141,2.746,0.0,2.515,14337.51,5411.53,2025-08-25
STORE_2,141,STORE_2_V10140,2025-08-25,SALE,8,LBL00196,PENDANT,916,10.564,10.472,0.082,9.592,58623.2,5460.67,2025-08-25
STORE_2,142,STORE_2_V10141,2025-08-25,SALE,113,LBL00234,CHAIN,585,29.035,28.988,0.004,16.958,111214.3,5902.82,2025-08-25
STORE_2,143,STORE_2_V10142,2025-08-25,SALE,107,LBL00180,BRACELET,916,5.793,5.331,0.0,4.883,27348.23,5275.6,2025-08-25
STORE_2,144,STORE_2_V10143,2025-08-25,SALE,79,LBL00190,BRACELET,750,29.318,28.76,0.048,21.57,126010.57,5317.57,2025-08-25
STORE_2,145,STORE_2_V10144,2025-08-25,SALE,5,LBL00027,PENDANT,916,8.065,7.762,0.0,7.11,41324.02,5533.53,2025-08-25
STORE_2,146,STORE_2_V10145,2025-08-25,SALE,113,LBL00218,BRACELET,916,19.728,19.145,0.0,17.537,100990.18,5243.84,2025-08-25
STORE_2,147,STORE_2_V10146,2025-08-26,SALE,78,LBL00137,BANGLE,585,42.259,41.741,0.0,24.418,140902.81,5262.28,2025-08-26
STORE_2,148,STORE_2_V10147,2025-08-26,SALE,17,LBL00179,NECKLACE,916,18.755,18.491,0.027,16.938,93164.59,5307.64,2025-08-26
STORE_2,149,STORE_2_V10148,2025-08-26,SALE,116,LBL00158,NECKLACE,916,58.478,58.251,0.0,53.358,327571.5,5881.42,2025-08-26
STORE_2,150,STORE_2_V10149,2025-08-26,SALE,76,LBL00024,BRACELET,916,25.808,25.792,0.037,23.625,152751.5,5860.16,2025-08-26
STORE_2,151,STORE_2_V10150,2025-08-26,SALE,6,LBL00146,BANGLE,916,3.025,2.43,0.0,2.226,12337.61,5403.69,2025-08-26
STORE_2,152,STORE_2_V10151,2025-08-26,SALE,17,LBL00015,NECKLACE,916,33.681,33.412,0.001,30.605,181907.79,5475.01,2025-08-26
STORE_2,153,STORE_2_V10152,2025-08-26,SALE,38,LBL00063,NECKLACE,916,9.18,9.093,0.024,8.329,45832.61,5312.5,2025-08-26
STORE_2,154,STORE_2_V10153,2025-08-27,SALE,70,LBL00241,NECKLACE,585,57.935,57.804,0.018,33.815,210422.6,5839.01,2025-08-27
STORE_2,155,STORE_2_V10154,2025-08-27,SALE,47,LBL00078,PENDANT,916,9.957,9.487,0.017,8.69,52306.15,5399.61,2025-08-27
STORE_2,156,STORE_2_V10155,2025-08-27,SALE,90,LBL00082,CHAIN,916,23.942,23.613,0.0,21.63,138436.77,5868.8,2025-08-27
STORE_2,157,STORE_2_V10156,2025-08-27,SALE,63,LBL00160,PENDANT,585,6.622,6.447,0.0,3.771,23556.36,5826.62,2025-08-27
STORE_2,158,STORE_2_V10157,2025-08-27,SALE,95,LBL00079,CHAIN,750,11.076,10.74,0.0,8.055,48389.17,5808.71,2025-08-27
STORE_2,159,STORE_2_V10158,2025-08-27,SALE,90,LBL00061,EARRING,916,10.669,10.399,0.048,9.525,55805.72,5240.22,2025-08-27
STORE_2,160,STORE_2_V10159,2025-08-27,SALE,36,LBL00070,NECKLACE,916,57.739,57.382,0.017,52.562,291376.47,5285.41,2025-08-27
STORE_2,161,STORE_2_V10160,2025-08-27,SALE,50,LBL00157,BRACELET,750,16.803,16.501,0.019,12.376,67982.25,5256.76,2025-08-27
STORE_2,162,STORE_2_V10161,2025-08-27,SALE,85,LBL00048,RING,916,5.524,5.26,0.0,4.818,27716.52,5247.38,2025-08-27
STORE_2,163,STORE_2_V10162,2025-08-28,SALE,78,LBL00233,CHAIN,916,61.021,60.566,0.018,55.478,359058.98,5873.83,2025-08-28
STORE_2,164,STORE_2_V10163,2025-08-28,SALE,28,LBL00152,PENDANT,916,9.61,9.153,0.015,8.384,52822.87,5669.39,2025-08-28
STORE_2,165,STORE_2_V10164,2025-08-28,SALE,94,LBL00201,NECKLACE,916,41.614,41.056,0.0,37.607,235734.61,5620.61,2025-08-28
STORE_2,166,STORE_2_V10165,2025-08-29,SALE,69,LBL00220,BANGLE,916,47.56,47.277,0.072,43.306,262671.66,5774.84,2025-08-29
STORE_2,167,STORE_2_V10166,2025-08-29,SALE,49,LBL00246,RING,916,6.311,6.025,0.0,5.519,31785.19,5235.86,2025-08-29
STORE_2,168,STORE_2_V10167,2025-08-29,SALE,36,LBL00244,BANGLE,916,21.058,20.998,0.0,19.234,112628.72,5436.51,2025-08-29
STORE_2,169,STORE_2_V10168,2025-08-29,SALE,79,LBL00010,EARRING,916,15.06,14.888,0.013,13.637,87046.43,5784.43,2025-08-29
STORE_2,170,STORE_2_V10169,2025-08-29,SALE,2,LBL00156,NECKLACE,585,52.237,52.154,0.066,30.51,197252.47,5822.74,2025-08-29
STORE_2,171,STORE_2_V10170,2025-08-29,SALE,60,LBL00114,BANGLE,585,41.808,41.788,0.0,24.446,154449.69,5915.61,2025-08-29
STORE_2,172,STORE_2_V10171,2025-08-29,SALE,72,LBL00217,PENDANT,750,3.644,3.505,0.0,2.629,15409.42,5281.88,2025-08-29
STORE_2,173,STORE_2_V10172,2025-08-29,SALE,41,LBL00142,EARRING,916,10.461,9.889,0.009,9.058,54913.54,5772.67,2025-08-29
STORE_2,174,STORE_2_V10173,2025-08-29,SALE,64,LBL00223,BRACELET,916,32.882,32.797,0.0,30.042,174491.83,5666.83,2025-08-29
STORE_2,175,STORE_2_V10174,2025-08-30,SALE,5,LBL00168,PENDANT,585,7.147,7.028,0.086,4.111,25035.44,5639.62,2025-08-30
STORE_2,176,STORE_2_V10175,2025-08-30,SALE,30,LBL00184,BANGLE,916,39.842,39.796,0.02,36.453,211133.22,5236.52,2025-08-30
STORE_2,177,STORE_2_V10176,2025-08-30,SALE,46,LBL00218,BRACELET,916,18.095,17.766,0.0,16.274,91573.5,5475.06,2025-08-30
STORE_2,178,STORE_2_V10177,2025-08-30,SALE,15,LBL00114,BANGLE,585,41.624,41.312,0.0,24.168,150143.79,5632.81,2025-08-30
